20180517,巨成广场金山街,12000,在售,[青云谱区]						何坊西路与迎宾大道交汇处(正对京山街),巨成广场金山街一期3#G户型  3室2厅2卫1厨				 				144㎡(建面),总价待定:巨成广场金山街一期3#E户型  4室2厅2卫1厨				 				167㎡(建面),总价待定:巨成广场金山街一期1#、2#B户型  2室2厅1卫1厨				 				93㎡(建面),总价待定:
20180517,汇仁阳光花园,12800,在售,[南昌县]						汇仁大道1号(昌南客运站旁),汇仁阳光花园三期高层A3户型  3室2厅2卫1厨				 				107㎡(建面),参考总价：80.25万元/套汇仁阳光花园C2户型  1室1厅1卫1厨				 				46㎡(建面),总价待定:汇仁阳光花园一期1#、3#、5#、7#楼A1户型  2室2厅1卫1厨				 				88㎡(建面),总价待定:
20180517,洪恒山庄,7300,在售,[湾里区]						幸福路188号(长春湖旁),洪恒山庄B户型  3室2厅1卫1厨				 				102㎡(建面),参考总价：74.46万元/套洪恒山庄A户型  3室2厅2卫1厨				 				121㎡(建面),参考总价：88.33万元/套洪恒山庄D户型  2室2厅1卫1厨				 				85㎡(建面),总价待定:
20180517,保利半山温泉谷,13000,在售,[湾里区]						红湾大道66号(湾里风景区内),保利半山温泉谷公寓E户型  4室2厅3卫1厨				 				82㎡(建面),参考总价：107.78万元/套保利半山温泉谷公寓F户型  4室2厅3卫1厨				 				99㎡(建面),参考总价：129.34万元/套保利半山温泉谷英式联排中间户北入户  4室2厅3卫1厨				 				150㎡(建面),参考总价：196.25万元/套
20180517,凯美艾溪湖,30000,在售,[高新开发区]						南京东路艾溪湖畔,凯美艾溪湖联排别墅E户型  4室3厅4卫1厨				 				217㎡(建面),参考总价：477.69万元/套凯美艾溪湖联排别墅C户型  4室3厅4卫1厨				 				225㎡(建面),参考总价：496.63万元/套凯美艾溪湖联排别墅A户型  4室3厅4卫1厨				 				238㎡(建面),参考总价：524.55万元/套
20180517,绿腾新贵公馆,12600,在售,[青云谱区]						上海南路88号(理工学校对面),绿腾新贵公馆绿腾新贵公馆C4户型  3室2厅1卫1厨				 				120㎡(建面),参考总价：112.8万元/套绿腾新贵公馆128平户型图  3室2厅2卫1厨				 				128㎡(建面),参考总价：161.28万元/套绿腾新贵公馆3室2厅2卫户型图  3室2厅2卫1厨				 				128㎡(建面),参考总价：161.28万元/套
20180517,嘉业海棠湾,10000,在售,[经开区]						黄家湖西路598号(黄家湖西路与海棠南路...,嘉业海棠湾二期洋房E1户型  3室2厅2卫1厨				 				89㎡(建面),参考总价：89.82万元/套嘉业海棠湾一期28#高层E户型  3室2厅2卫1厨				 				103㎡(建面),参考总价：103.06万元/套嘉业海棠湾二期洋房D1户型  4室2厅1卫1厨				 				94㎡(建面),参考总价：94万元/套
20180517,洪城东方国际,13500,在售,[青山湖区]						解放东路366号(解放东路与昌东大道交汇...,洪城东方国际G户型  4室2厅2卫1厨				 				131㎡(建面),参考总价：177.01万元/套洪城东方国际高层4#、5#、6#楼一房B户型  1室1厅1卫1厨				 				59㎡(建面),总价待定:洪城东方国际高层7#楼I户型  2室2厅1卫1厨				 				79㎡(建面),总价待定:
20180517,天祥棕榈湾,20000,在售,[南昌县]						迎宾大道1751号(北靠莲西、对面是江铃改...,天祥棕榈湾40㎡  1室1厅1卫1厨				 				40㎡(建面),总价待定:天祥棕榈湾D户型47㎡  1室2厅1卫1厨				 				47㎡(建面),总价待定:天祥棕榈湾C户型48㎡  1室2厅1卫1厨				 				48㎡(建面),总价待定:
20180517,风雅蓝山,12000,在售,[新建区]						物华路55号(320国道与物华路交汇处),风雅蓝山公寓平层94平户型  1室2厅1卫1厨				 				94㎡(建面),参考总价：112.8万元/套风雅蓝山公寓LOFT2房1厅  2室1厅1卫1厨				 				47㎡(建面),参考总价：56.4万元/套风雅蓝山公寓平层100平户型  2室1厅1卫1厨				 				100㎡(建面),参考总价：120万元/套
20180517,南昌雅颂居,22000,在售,[红谷滩区]						翠林路667号,南昌雅颂居D3户型  4室2厅3卫1厨				 				222㎡(建面),参考总价：488.4万元/套南昌雅颂居首期03室户型  2室2厅2卫1厨				 				128㎡(建面),参考总价：281.6万元/套南昌雅颂居首期01室户型  2室2厅2卫1厨				 				110㎡(建面),总价待定:
20180517,伴山蝶墅,8400,在售,[湾里区]						招贤路227号(西外环出入口处),伴山蝶墅一期B2-B5#楼F户型  2室2厅1卫1厨				 				76㎡(建面),参考总价：64.06万元/套伴山蝶墅一期B2-B5#楼G户型  2室2厅1卫1厨				 				76㎡(建面),参考总价：64.34万元/套伴山蝶墅一期A3-A4#楼A户型  2室2厅1卫1厨				 				88㎡(建面),参考总价：73.92万元/套
20180517,宏泰世纪滨江,14000,在售,[西湖区]						抚生路与水厂路交汇处(南昌市桃花小学西...,宏泰世纪滨江高层J2户型  3室2厅2卫1厨				 				134㎡(建面),参考总价：188.3万元/套宏泰世纪滨江约69平1室户型  1室2厅1卫1厨				 				69㎡(建面),总价待定:宏泰世纪滨江B2户型  2室2厅1卫1厨				 				88㎡(建面),总价待定:
20180517,兴宸山水艺墅,7300,在售,[湾里区]						招贤大道501号(翠园文化广场正对面),兴宸山水艺墅A-J1叠拼别墅  5室3厅3卫1厨				 				179㎡(建面),参考总价：130.67万元/套兴宸山水艺墅项目山地别墅B上户型  7室2厅4卫1厨				 				278㎡(建面),参考总价：361.4万元/套兴宸山水艺墅酒店式公寓D户型  1室1厅1卫1厨				 				34㎡(建面),参考总价：24.82万元/套
20180517,天工御邸,9500,在售,[青云谱区]						何坊西路与京山新街交汇处,天工御邸一期7-11#C9户型  3室2厅2卫1厨				 				107㎡(建面),参考总价：118.62万元/套天工御邸C7户型  3室2厅2卫1厨				 				112㎡(建面),参考总价：124.26万元/套天工御邸111㎡-120㎡户型  3室2厅1卫1厨				 				120㎡(建面),参考总价：114万元/套
20180517,新余恒大雅苑,5500,在售,新余 																[新余高新开发区]						赛维大道3366号,无在售户型
20180517,城泰湖韵天成,9000,在售,[高新开发区]						艾溪湖北路侧,城泰湖韵天成公寓户型40.74㎡—49.6㎡  3室2厅1卫1厨				 				40㎡(建面),参考总价：36.67万元/套城泰湖韵天成青年公寓4/5/6/7/8号LOFT户型  1室1厅1卫1厨				 				34㎡(建面),总价待定:城泰湖韵天成公寓户型34.5㎡—39.67㎡  1室1厅1卫1厨				 				34㎡(建面),总价待定:
20180517,红谷峰尚,14000,在售,[新建区]						文化大道1298号,红谷峰尚公寓户型32-43平米  1室1厅1卫1厨				 				43㎡(建面),参考总价：60.2万元/套红谷峰尚一期高层1#楼F2户型  2室2厅1卫1厨				 				86㎡(建面),总价待定:红谷峰尚一期高层2#楼D2户型  2室2厅1卫1厨				 				87㎡(建面),总价待定:
20180517,城泰凡尔赛宫,13000,在售,[高新开发区]						紫阳大道001号(江西师范大学旁),城泰凡尔赛宫高层B户型标准层  3室2厅2卫1厨				 				118㎡(建面),参考总价：153.66万元/套城泰凡尔赛宫高层A户型标准层  3室2厅2卫1厨				 				118㎡(建面),参考总价：95.01万元/套城泰凡尔赛宫合院A户型  4室3厅4卫1厨				 				263㎡(建面),参考总价：342.9万元/套
20180517,南昌铜锣湾广场,18500,在售,[红谷滩区]						庐山南大道369号(八一桥头,庐山南大道与...,南昌铜锣湾广场229户型  5室2厅3卫1厨				 				229㎡(建面),参考总价：423.71万元/套南昌铜锣湾广场下叠中间户  6室3厅3卫1厨				 				223㎡(建面),参考总价：412.55万元/套南昌铜锣湾广场下叠端户  6室3厅3卫1厨				 				259㎡(建面),参考总价：479.15万元/套
20180517,中央香榭,19000,在售,[红谷滩区]						丰和南大道1888号(南航北门以南100米),中央香榭高层中间户  2室2厅1卫1厨				 				80㎡(建面),参考总价：153.67万元/套中央香榭高层两头端户  3室2厅1卫1厨				 				113㎡(建面),参考总价：215.42万元/套中央香榭一期高层5#V1楼户型  3室2厅1卫1厨				 				97㎡(建面),总价待定:
20180517,洪城东公馆,8900,在售,[青山湖区]						解放东路东升大道168号,洪城东公馆19号公寓40㎡  1室1厅1卫1厨				 				40㎡(建面),参考总价：35.6万元/套洪城东公馆19号公寓70㎡  1室1厅1卫1厨				 				70㎡(建面),参考总价：62.3万元/套洪城东公馆19号公寓80㎡  2室2厅1卫1厨				 				80㎡(建面),参考总价：71.2万元/套
20180517,九洲铭城,7500,在售,[湾里区]						招贤路381号,九洲铭城公寓户型  1室1厅1卫1厨				 				48㎡(建面),参考总价：35.2万元/套九洲铭城2房户型  2室2厅1卫1厨				 				91㎡(建面),参考总价：59.15万元/套九洲铭城多层户型  2室2厅1卫1厨				 				110㎡(建面),参考总价：79.2万元/套
20180517,博泰生命树,14000,在售,[青云谱区]						市场东路以东,青山湖大道以西、规划市场...,博泰生命树高层A户型  3室2厅1卫1厨				 				89㎡(建面),总价待定:博泰生命树高层E户型  3室2厅2卫1厨				 				118㎡(建面),总价待定:博泰生命树二期洋房J户型  3室2厅2卫1厨				 				147㎡(建面),参考总价：147万元/套
20180517,天使水榭湾,17000,在售,[青云谱区]						象湖公园施尧路669号(临象湖公园景区),天使水榭湾4#、6#、8#楼E1户型  4室2厅2卫1厨				 				161㎡(建面),参考总价：274.91万元/套天使水榭湾高层16#、5#楼两房D5户型  2室2厅1卫1厨				 				84㎡(建面),总价待定:天使水榭湾高层15#、16#楼两房D2户型  2室2厅1卫1厨				 				85㎡(建面),总价待定:
20180517,绿地江西金融产业园,6800,在售,[高新开发区]						绿地大道888号(麻丘公交站附近),绿地江西金融产业园一期高层303#B户型90㎡  1室1厅1卫1厨				 				90㎡(建面),参考总价：66.6万元/套绿地江西金融产业园一期高层302#B户型62㎡  1室1厅1卫1厨				 				62㎡(建面),参考总价：45.88万元/套绿地江西金融产业园soho公寓B户型  1室1厅1卫1厨				 				42㎡(建面),总价待定:
20180517,汉港凯旋城,18000,在售,[经开区]						黄家湖西路888号,汉港凯旋城高层88㎡两房户型  2室2厅1卫1厨				 				88㎡(建面),总价待定:汉港凯旋城高层109㎡三房户型  3室2厅2卫1厨				 				109㎡(建面),总价待定:汉港凯旋城洋房116㎡三房户型  3室2厅2卫1厨				 				116㎡(建面),总价待定:
20180517,君悦府,16000,在售,[南昌县]						澄湖大道(新莲塘一中东门,靠近南昌县新...,君悦府B2户型  3室2厅2卫1厨				 				158㎡(建面),参考总价：252.8万元/套君悦府H3户型  1室1厅1卫1厨				 				42㎡(建面),总价待定:君悦府H2户型  2室2厅2卫1厨				 				85㎡(建面),总价待定:
20180517,华宇尚城,10500,在售,[南昌县]						迎宾中大道588号(昌南客运站旁),华宇尚城二期G6户型  2室2厅1卫1厨				 				83㎡(建面),参考总价：88.13万元/套华宇尚城B户型82.45平  3室2厅1卫1厨				 				82㎡(建面),参考总价：86.57万元/套华宇尚城B户型  3室2厅1卫1厨				 				83㎡(建面),参考总价：87.18万元/套
20180517,方大上上城,27000,在售,[高新开发区]						紫阳大道以北,创新一路以西.,方大上上城二期高层A户型  1室1厅1卫1厨				 				63㎡(建面),总价待定:方大上上城二期小高层H户型  2室2厅1卫1厨				 				94㎡(建面),总价待定:方大上上城一期电梯洋房J6户型  2室2厅1卫1厨				 				102㎡(建面),总价待定:
20180517,东投阳光城,5100,在售,[桑海开发区]						神农北大道与济生北路交汇处,东投阳光城一期BG户型  3室2厅1卫1厨				 				104㎡(建面),参考总价：53.53万元/套东投阳光城一期BC户型  3室2厅2卫1厨				 				129㎡(建面),参考总价：65.9万元/套东投阳光城BA2户型  2室2厅1卫1厨				 				87㎡(建面),总价待定:
20180517,融创红谷世界城,26000,在售,[新建区]						长堎大道999号(长堎大道和文教西路交界...,融创红谷世界城一期高层楼A3户型  2室2厅1卫1厨				 				76㎡(建面),总价待定:融创红谷世界城一期高层楼A2户型  2室2厅1卫1厨				 				91㎡(建面),总价待定:融创红谷世界城一期高层楼A1户型  2室2厅2卫1厨				 				108㎡(建面),总价待定:
20180517,天沐君湖,20000,在售,[青云谱区]						昌南大道与金沙一路交汇处(临近八大山人...,天沐君湖别墅户型195平  4室3厅5卫1厨				 				195㎡(建面),参考总价：390万元/套天沐君湖别墅户型280平  4室3厅5卫1厨				 				280㎡(建面),参考总价：560万元/套天沐君湖别墅户型200平  3室3厅5卫1厨				 				200㎡(建面),总价待定:
20180517,南昌万达城,15000,在售,[红谷滩区]						九龙大道东侧(南昌西站附近),南昌万达城M区D1户型  3室2厅2卫1厨				 				137㎡(建面),参考总价：205.5万元/套南昌万达城M区G户型166.37㎡  4室2厅2卫1厨				 				166㎡(建面),参考总价：249.56万元/套南昌万达城M区B1户型  3室2厅1卫1厨				 				98㎡(建面),总价待定:
20180517,新力洲悦,36000,在售,[西湖区]						西临桃花河,北至云锦路,东接丹桂路,南连...,新力洲悦05户型310平5房3厅5卫1厨  5室3厅5卫1厨				 				310㎡(建面),参考总价：1116万元/套新力洲悦03户型410平5房4厅5卫1厨  5室4厅5卫1厨				 				410㎡(建面),参考总价：1476万元/套新力洲悦01户型610平6房4厅6卫1厨  6室4厅6卫1厨				 				610㎡(建面),参考总价：2196万元/套
20180517,新建中心,30000,在售,[新建区]						长堎镇长征西路与长麦路交汇处,新建中心一期高层1#、2#、3#楼E户型  3室2厅1卫1厨				 				94㎡(建面),总价待定:新建中心一期高层1#、2#、3#楼D户型  3室2厅2卫1厨				 				119㎡(建面),总价待定:新建中心一期高层1#、2#、3#楼F户型  3室2厅2卫1厨				 				123㎡(建面),总价待定:
20180517,云南城投集团汀兰湖,8500,在售,[新建区]						温泉东大道8号(昌樟高速生米出口),云南城投集团汀兰湖一期联排别墅南入户二层平面图  4室2厅3卫1厨				 				200㎡(建面),参考总价：199.95万元/套云南城投集团汀兰湖一期联排别墅南入户一层平面图  4室2厅3卫1厨				 				200㎡(建面),参考总价：199.95万元/套云南城投集团汀兰湖B1户型  1室1厅1卫1厨				 				51㎡(建面),参考总价：43.98万元/套
20180517,九龙帝景湾,11000,在售,[新建区]						物华北路东侧(长富大道北),九龙帝景湾高层G2户型  2室2厅1卫1厨				 				85㎡(建面),总价待定:九龙帝景湾87㎡户型  2室2厅1卫1厨				 				87㎡(建面),总价待定:九龙帝景湾一期高层N1、N2、N3户型  2室2厅1卫1厨				 				88㎡(建面),总价待定:
20180517,朝阳峰汇,9000,在售,[西湖区]						抚生路998号(抚生路与水厂路交界处),朝阳峰汇公寓户型（40-127㎡）  1室				 				40㎡(建面),参考总价：36万元/套朝阳峰汇写字楼标准层户型  1室				 				127㎡(建面),参考总价：127万元/套朝阳峰汇2#高层3房2厅C1户型  3室2厅1卫1厨				 				85㎡(建面),总价待定:
20180517,蔚蓝郡,19000,在售,[新建区]						昌湾大道及工业二路交汇处(城开国际北面...,蔚蓝郡一期高层49㎡A户型  1室1厅1卫1厨				 				49㎡(建面),总价待定:蔚蓝郡一期高层85㎡C户型  2室2厅1卫1厨				 				85㎡(建面),总价待定:蔚蓝郡一期高层87㎡D户型  2室2厅1卫1厨				 				87㎡(建面),总价待定:
20180517,东方香颂,5300,在售,[桑海开发区]						新祺周大道与星海湖北路交汇处(新管委会...,东方香颂项目一期B1户型  3室2厅2卫1厨				 				82㎡(建面),参考总价：33.85万元/套东方香颂项目一期C2户型  2室2厅1卫1厨				 				83㎡(建面),总价待定:东方香颂项目一期D2户型  3室2厅1卫1厨				 				103㎡(建面),总价待定:
20180517,南莲华庭,6000,在售,[南昌县]						莲塘南大道西侧,县供电局旁(公园路口站...,南莲华庭G5户型49.18㎡  1室1厅1卫1厨				 				49㎡(建面),参考总价：29.51万元/套南莲华庭G7户型51.50㎡  1室1厅1卫1厨				 				51㎡(建面),参考总价：30.9万元/套南莲华庭G6户型57.93㎡  1室1厅1卫1厨				 				57㎡(建面),参考总价：34.76万元/套
20180517,豫章新城,6900,在售,[南昌县]						豫章大桥下桥左转500米(临近城泰威尼斯...,豫章新城花园洋房B户型  3室2厅2卫1厨				 				137㎡(建面),参考总价：68.5万元/套豫章新城花园洋房C户型  2室2厅1卫1厨				 				96㎡(建面),总价待定:豫章新城花园洋房A户型  3室2厅2卫1厨				 				135㎡(建面),总价待定:
20180517,湾上首座,8000,在售,[湾里区]						红湾大道与昌湾大道交汇处,湾上首座125㎡M1洋房户型  3室2厅2卫1厨				 				125㎡(建面),参考总价：100万元/套湾上首座一期高层E户型（还建房）楼层平面图  2室2厅1卫1厨				 				69㎡(建面),总价待定:湾上首座一期高层E‘户型（还建房）楼层平面图  2室2厅1卫1厨				 				69㎡(建面),总价待定:
20180517,力高澜湖郡,10000,在售,[南昌县]						金沙大道西侧,莲安路南侧,汇仁大道北侧...,力高澜湖郡A户型52㎡  1室2厅1卫1厨				 				52㎡(建面),总价待定:力高澜湖郡B户型48㎡  2室2厅1卫1厨				 				48㎡(建面),总价待定:力高澜湖郡公寓户型53㎡  2室2厅1卫1厨				 				53㎡(建面),总价待定:
20180517,鸿鹏福邸,12000,在售,[青云谱区]						新溪桥路202号,鸿鹏福邸公寓F户型  1室1厅1卫1厨				 				24㎡(建面),参考总价：29.06万元/套鸿鹏福邸公寓B户型  1室1厅1卫1厨				 				32㎡(建面),参考总价：38.78万元/套鸿鹏福邸公寓E1`户型  1室1厅1卫1厨				 				49㎡(建面),参考总价：59.47万元/套
20180517,深蓝广场,23000,在售,[红谷滩区]						红谷南大道与岭口路交汇处,深蓝广场402㎡别墅户型  1室4厅3卫1厨				 				402㎡(建面),总价待定:
20180517,合一中央城,7200,在售,[湾里区]						规划三路以北、招磨一路南侧、磨盘山北...,合一中央城A户型  2室2厅1卫1厨				 				69㎡(建面),参考总价：49.68万元/套合一中央城高层住宅C1户型  3室2厅2卫1厨				 				108㎡(建面),参考总价：77.76万元/套合一中央城C1户型  3室2厅1卫1厨				 				112㎡(建面),参考总价：80.64万元/套
20180517,南昌新城吾悦广场,7500,在售,[高新开发区]						京东大道与东元路交汇处,南昌新城吾悦广场公寓户型图  1室1厅1卫1厨				 				40㎡(建面),总价待定:南昌新城吾悦广场40㎡公寓户型  1室1厅1卫1厨				 				40㎡(建面),总价待定:南昌新城吾悦广场A2户型  3室2厅1卫1厨				 				96㎡(建面),总价待定:
20180517,新力钰珑湾,6600,在售,[新建区]						320国道与恒望大道交汇处,新力钰珑湾公寓户型  1室1厅1卫1厨				 				42㎡(建面),参考总价：27.94万元/套新力钰珑湾A3户型  1室1厅1卫1厨				 				42㎡(建面),总价待定:新力钰珑湾C温馨活力户型  2室2厅1卫1厨				 				67㎡(建面),总价待定:
20180517,力高君御国际,10000,在售,[南昌县]						莲富路与莲西路交汇(环保局南面、莲四小...,力高君御国际A5-3户型  3室2厅1卫1厨				 				85㎡(建面),总价待定:力高君御国际A3-3  3室2厅1卫1厨				 				95㎡(建面),总价待定:力高君御国际A3-2户型99㎡  3室2厅1卫1厨				 				99㎡(建面),总价待定:
20180517,国贸春天,20000,在售,[西湖区]						云飞路以北、桃花南路以西、红梅路以东...,国贸春天洋房一楼A1户型一层  4室2厅2卫1厨				 				167㎡(建面),参考总价：335.64万元/套国贸春天洋房一楼A1户型地下一层  4室2厅2卫1厨				 				167㎡(建面),参考总价：335.64万元/套国贸春天洋房一楼A1户型地下二层  4室2厅2卫1厨				 				167㎡(建面),参考总价：335.64万元/套
20180517,上峰景城,10000,在售,[南昌县]						澄湖东路与小兰北路交汇处(北面邻近正荣...,上峰景城A2户型  3室2厅1卫1厨				 				94㎡(建面),参考总价：94.95万元/套上峰景城A1户型  3室2厅1卫1厨				 				105㎡(建面),参考总价：99万元/套上峰景城32㎡单间  1室1厅1卫1厨				 				32㎡(建面),总价待定:
20180517,龙森山居,15000,在售,[湾里区]						磨盘山南路58号,龙森山居双拼别墅B户型2F、3F  3室3厅3卫1厨				 				259㎡(建面),参考总价：311.4万元/套龙森山居洋房C户型  2室2厅1卫				 				88㎡(建面),参考总价：105.76万元/套龙森山居双拼别墅A户型-1F、1F  2室4厅4卫2厨				 				227㎡(建面),参考总价：272.4万元/套
20180517,商联中心,27000,在售,[红谷滩区]						赣江北大道888号,商联中心A1户型  3室2厅2卫1厨				 				186㎡(建面),参考总价：502.2万元/套商联中心A2户型  4室2厅2卫1厨				 				243㎡(建面),参考总价：656.1万元/套商联中心A4户型  5室2厅2卫1厨				 				303㎡(建面),参考总价：818.1万元/套
20180517,中节能国际中心,10000,在售,[高新开发区]						昌东大道7199号,中节能国际中心A户型  1室1厅1卫1厨				 				39㎡(建面),参考总价：39万元/套中节能国际中心C户型  1室2厅1卫1厨				 				39㎡(建面),参考总价：39.3万元/套中节能国际中心B户型  1室2厅1卫1厨				 				59㎡(建面),参考总价：59万元/套
20180517,大唐东汇,15500,在售,[高新开发区]						京东大道和东元路交汇处,大唐东汇E4户型  3室2厅1卫1厨				 				109㎡(建面),总价待定:大唐东汇C5.6.7户型  3室2厅1卫1厨				 				105㎡(建面),参考总价：162.75万元/套大唐东汇C4户型105㎡  3室2厅1卫1厨				 				105㎡(建面),参考总价：162.75万元/套
20180517,红谷瑞仕城际广场,10500,在售,[红谷滩区]						南昌市红谷滩西站大街、龙虎山大道交汇...,红谷瑞仕城际广场C1户型65㎡  1室1厅1卫1厨				 				65㎡(建面),参考总价：68.25万元/套红谷瑞仕城际广场A1户型40㎡  1室1厅1卫1厨				 				40㎡(建面),参考总价：42万元/套红谷瑞仕城际广场B1户型55㎡  1室1厅1卫1厨				 				55㎡(建面),参考总价：57.75万元/套
20180517,华达金沙逸城,12000,在售,[象湖新城]						金沙大道与东莲路交汇处(护理学院正对面...,华达金沙逸城D户型  2室2厅1卫1厨				 				89㎡(建面),参考总价：106.8万元/套华达金沙逸城K1户型  3室2厅1卫1厨				 				94㎡(建面),参考总价：113.16万元/套华达金沙逸城106平  3室2厅2卫1厨				 				106㎡(建面),参考总价：127.2万元/套
20180517,英格兰堡,12700,在售,[经开区]						广兰大道999号(红谷滩万达广场西900米),英格兰堡“3+1”E户型  4室2厅2卫1厨				 				106㎡(建面),参考总价：134.62万元/套英格兰堡“2+1”B户型  3室2厅1卫1厨				 				78㎡(建面),总价待定:英格兰堡D户型  3室2厅1卫1厨				 				86㎡(建面),总价待定:
20180517,煌盛中央公园,11000,在售,[南昌县]						迎宾大道1298号(煌上煌总部原址),煌盛中央公园高层E户型  3室2厅1卫1厨				 				94㎡(建面),参考总价：103.95万元/套煌盛中央公园高层A户型  3室2厅2卫1厨				 				104㎡(建面),参考总价：74.88万元/套煌盛中央公园高层C户型  3室2厅1卫1厨				 				82㎡(建面),总价待定:
20180517,华润凯旋门,20000,在售,[红谷滩区]						西客站片区新龙岗大道以东、规划道路以...,华润凯旋门精质派A户型（中间户）  2室2厅1卫1厨				 				70㎡(建面),总价待定:华润凯旋门精质派B户型（拼接户）  2室2厅1卫1厨				 				70㎡(建面),总价待定:华润凯旋门精质派D户型  3室2厅1卫1厨				 				88㎡(建面),总价待定:
20180517,正盛太古港,价格待定,在售,[青云谱区]						洪城路和十字街交汇处,正盛太古港LOFT公寓  1室1厅1卫1厨				 				53㎡(建面),总价待定:正盛太古港C户型  2室2厅1卫1厨				 				88㎡(建面),总价待定:正盛太古港B户型  3室2厅1卫1厨				 				118㎡(建面),总价待定:
20180517,保利心语花园,10800,在售,[青山湖区]						青山湖南大道2699号,保利心语花园高层C2户型  3室2厅1卫1厨				 				102㎡(建面),参考总价：65.28万元/套保利心语花园D1户型  3室2厅2卫1厨				 				109㎡(建面),参考总价：117.72万元/套保利心语花园高层C1户型  2室2厅1卫1厨				 				85㎡(建面),总价待定:
20180517,江西国际汽车广场三期公寓,6800,在售,[南昌县]						迎宾南大道富山五路168号,江西国际汽车广场三期公寓A户型  1室1厅1卫1厨				 				32㎡(建面),参考总价：21.97万元/套江西国际汽车广场三期公寓B户型  2室1厅1卫1厨				 				86㎡(建面),总价待定:江西国际汽车广场三期公寓C户型  3室1厅1卫1厨				 				93㎡(建面),总价待定:
20180517,紫瑞国际,12800,在售,[红谷滩区]						赣江北大道1366号(省委车队旁),紫瑞国际B户型  3室2厅1卫1厨				 				113㎡(建面),总价待定:紫瑞国际A1户型  3室2厅2卫1厨				 				114㎡(建面),总价待定:紫瑞国际A2户型  3室2厅2卫1厨				 				121㎡(建面),总价待定:
20180517,锦绣天地青年城,7500,在售,[南昌县]						迎宾中大道919号(昌南客运站对面),锦绣天地青年城A户型  1室1厅1卫1厨				 				48㎡(建面),参考总价：26.88万元/套锦绣天地青年城B户型  2室1厅1卫1厨				 				70㎡(建面),参考总价：52.5万元/套
20180517,新力象湖湾,30000,在售,[南昌县]						象湖路与抚生西路交汇处(新洪城大市场旁...,新力象湖湾公寓A户型  1室1厅1卫1厨				 				35㎡(建面),总价待定:新力象湖湾公寓D户型  1室1厅1卫1厨				 				35㎡(建面),总价待定:新力象湖湾公寓C户型  1室1厅1卫1厨				 				40㎡(建面),总价待定:
20180517,西站瑞都,12000,在售,[红谷滩区]						西站大街2288号,西站瑞都D2户型  4室2厅2卫1厨				 				138㎡(建面),参考总价：166.24万元/套西站瑞都C2C3户型  2室2厅1卫1厨				 				82㎡(建面),总价待定:西站瑞都B1户型  2室2厅1卫1厨				 				84㎡(建面),总价待定:
20180517,庞大领航,5500,在售,[经开区]						昌北大道与经开大道交汇处,庞大领航LOFT公寓B户型  1室1厅1卫1厨				 				43㎡(建面),参考总价：23.65万元/套庞大领航LOFT公寓C户型  2室2厅1卫1厨				 				50㎡(建面),参考总价：27.5万元/套庞大领航LOFT公寓69-90㎡A户型  3室1厅2卫1厨				 				69㎡(建面),参考总价：37.95万元/套
20180517,滨江明珠,15000,在售,[西湖区]						朝阳洲北路333号(滨江一号对面),滨江明珠A户型  4室2厅2卫1厨				 				142㎡(建面),参考总价：213万元/套滨江明珠D户型  4室2厅2卫1厨				 				143㎡(建面),参考总价：214.5万元/套滨江明珠E户型（与143平户型配套出售）  1室1厅1卫1厨				 				37㎡(建面),参考总价：55.5万元/套
20180517,中煤凯旋湾,7500,在售,[湾里区]						磨盘山南路与幸福北路交汇处,中煤凯旋湾155㎡  4室2厅2卫1厨				 				155㎡(建面),总价待定:中煤凯旋湾C2恋景丽家126㎡  3室2厅2卫1厨				 				126㎡(建面),参考总价：94.76万元/套中煤凯旋湾A户型  2室2厅1卫1厨				 				95㎡(建面),总价待定:
20180517,龙安花园,11500,在售,[南昌县]						南昌汇仁大道与抚生西路交汇处(九龙湖过...,龙安花园E2户型130㎡3室2厅2卫  3室2厅2卫1厨				 				130㎡(建面),参考总价：149.5万元/套龙安花园E1户型133㎡3室2厅2卫  3室2厅2卫1厨				 				133㎡(建面),参考总价：152.95万元/套龙安花园E3户型136㎡3室2厅2卫  3室2厅2卫1厨				 				136㎡(建面),参考总价：156.4万元/套
20180517,新力金沙湾,17500,在售,[南昌县]						桃花东路以东,八月湖路以南,诚信路以西,新力金沙湾E5-102㎡-3室2厅2卫  3室2厅2卫1厨				 				102㎡(建面),参考总价：178.5万元/套新力金沙湾E4-106㎡-3室2厅2卫  3室2厅2卫1厨				 				106㎡(建面),参考总价：185.5万元/套新力金沙湾E3-110㎡-3室2厅2卫  3室2厅2卫1厨				 				110㎡(建面),参考总价：192.5万元/套
20180517,新力外滩9号,20000,在售,[红谷滩区]						赣江北大道闽江路口北100米,新力外滩9号公寓户型  1室1厅1卫1厨				 				40㎡(建面),总价待定:
20180517,力高澜湖国际,16000,在售,[东湖区]						青山北路以北,洪都北大道以东,英雄大桥...,力高澜湖国际名士76-78平  2室2厅1卫1厨				 				76㎡(建面),参考总价：121.6万元/套力高澜湖国际绅士88-90平  3室2厅1卫1厨				 				88㎡(建面),参考总价：140.8万元/套力高澜湖国际豪士114-117平  3室2厅2卫1厨				 				114㎡(建面),参考总价：182.4万元/套
